Station,Incubation,ExpID,Treat,Dilu,Id,Id1,Syn,Pro,Peuk,SynFSC,ProFSC,PeukFSC
K11,Night-1,K1,um0.1&kDa30,1,A,1,12.861430303856679,214.3301907124144,1.0347113904676344,0.06549348835990437,0.012644683264408532,1.1696258581684795
K11,Night-1,K1,um0.1&kDa30,1,A,2,13.209100318115244,215.03959786065886,1.004418933058685,0.0672393226621909,0.01256813111175769,1.2700366130542031
K11,Night-1,K1,um0.1&kDa30,1,A,3,12.480530751220735,215.96070655856454,1.0111148769621803,0.06650302325966918,0.012565042035545582,1.2683202849072814
K11,Night-1,K1,um0.1&kDa30,1,A,4,12.666213261136901,217.89392094358126,1.031362761550796,0.06605657071968522,0.012438447737119648,1.3647241160323986
K11,Night-1,K1,um0.1,0.819336337566571,B,1,10.24835687454937,174.90263029599615,0.7457291553060038,0.07315658790847261,0.013816452469172978,1.3648825186234212
K11,Night-1,K1,um0.1,0.819336337566571,B,2,10.055549617279867,174.25956352317593,0.7773514799053673,0.07056581826209143,0.013199231262353117,1.2922441452539302
K11,Night-1,K1,um0.1,0.819336337566571,B,3,10.493644589276016,174.63188161206898,0.7962664752939888,0.07271248247045614,0.01296931370982974,1.2949313183778157
K11,Night-1,K1,um0.1,0.819336337566571,B,4,10.259928427489516,176.7349238693327,0.8405023958450305,0.0682211931853258,0.013156346647735061,1.2073625079336316
K11,Night-1,K1,um0.1,0.5462242250443807,C,1,6.854749436626271,121.74689274183012,0.5174518011777742,0.07142568773847446,0.012631768754527171,1.2175668837841371
K11,Night-1,K1,um0.1,0.5462242250443807,C,2,7.119545857231451,119.47003944004997,0.537287066906185,0.06944846495489085,0.012969182836786292,1.2715430113782675
K11,Night-1,K1,um0.1,0.5462242250443807,C,3,7.199725093530881,119.95080647552626,0.5174524288402249,0.06950767531128553,0.01294573828428739,1.2404175025453403
K11,Night-1,K1,um0.1,0.5462242250443807,C,4,6.9651584139986955,119.74303624371412,0.5204538063760492,0.06953332364511002,0.013048835364476681,1.3862981016787044
K11,Night-1,K1,um0.1,0.27311211252219036,D,1,3.6908832239662166,62.643894719097844,0.25841800350448396,0.07177848273994067,0.01320452969114027,1.3233907033112802
K11,Night-1,K1,um0.1,0.27311211252219036,D,2,3.6232920773204387,61.25331725115336,0.26683075145211566,0.07079837189136745,0.012723477236811529,1.3275145787283522
K11,Night-1,K1,um0.1,0.27311211252219036,D,3,3.6400489384357275,60.54951775833134,0.2583985357531535,0.0712135694236577,0.01312033885716013,1.4077917399451496
K11,Night-1,K1,um0.1,0.27311211252219036,D,4,3.6066297091760777,62.38008768020431,0.2584189511247657,0.06849655734204607,0.013295083077790173,1.3011307970701083
