cruise,time_n,Abu_Euk,Abu_Pro,Abu_Syn,Bio_Euk,Bio_Pro,Bio_Syn,Dia_Euk,Dia_Pro,Dia_Syn
KOK1515,2015-10-13T08:00:00Z,0.9966069113642282,1.0100740808668591,1.0431525457623914,1.1847530298018578,1.2899290514478263,1.1204555877930795,1.0552881716022284,1.106282912148857,1.0524615768874046
KOK1515,2015-10-13T08:30:00Z,1.0020991743708836,0.9995170649080498,0.9781564888120218,1.3339053395147635,1.255589812365872,1.0869071032141742,1.1197473406565654,1.0766222032036548,1.0529244445036479
KOK1515,2015-10-13T09:00:00Z,0.8641198029440263,0.9336430901891365,0.8565866803245902,1.3978110860552393,1.087581588192301,0.996403096092811,1.1721534169920607,1.065223618822314,1.0487749714261547
KOK1515,2015-10-13T09:30:00Z,0.8622809097412982,0.9245538373908516,0.8179935592805503,1.4288253810355158,1.0776227763960384,0.9029509572145366,1.195928847830511,1.0661627778848421,1.0482365565641238
KOK1515,2015-10-13T10:00:00Z,0.9268846516575746,0.9513006713308417,1.0123152794256687,1.4794460959657652,1.19593764242691,1.108751773478448,1.2048205814896473,1.1006539217409927,1.0471613394816066
KOK1515,2015-10-13T10:30:00Z,0.830340164388736,0.9627542624766237,1.0155978745091678,1.3226337000712385,1.2037449279095838,1.1067938289252797,1.1915386417269835,1.1001658620505002,1.0436841120048985
KOK1515,2015-10-13T11:00:00Z,0.8303171014515314,0.962609511570861,0.9834500038259518,1.2696583476099554,1.237694536539946,1.0873688497202074,1.1915537092868007,1.1035860551836527,1.0327848941976143
KOK1515,2015-10-13T11:30:00Z,0.7944372283660355,0.98451529604626975,0.9684738434189089,1.2108434721728842,1.3301944343319152,1.1060538363749826,1.1915537092868007,1.124373010820161,1.0477035152726146
KOK1515,2015-10-13T12:00:00Z,0.794953755464944,0.9942576545859547,0.9436607368557108,1.2128774549433772,1.3165143890060498,1.0468029719918976,1.1796659935876341,1.1173932647489615,1.0482391404203344
KOK1515,2015-10-13T12:30:00Z,0.7946270221047534,0.992633381465354,0.933593755924009,1.2128303259913047,1.2720344089251405,1.0104294021806175,1.1658820362352404,1.1006539217409927,1.0212603821503465
KOK1515,2015-10-13T13:00:00Z,0.7858283897247016,0.9695189427289396,0.933593755924009,1.1256848614495332,1.2150456881280691,1.0104294021806175,1.1596217621489713,1.0923947281354718,1.024908327698068
KOK1515,2015-10-13T13:30:00Z,0.7416889677640554,0.9542787850660518,0.852943910356588,1.0132940533197432,1.142728927653291,0.8524731570151617,1.136145934273526,1.073244762219716,0.9964456203089257
KOK1515,2015-10-13T14:00:00Z,0.7676661133243937,0.9656471601192671,0.8235169403332623,1.0722098997328768,1.1172912937491568,0.8133636505060085,1.1391550881109793,1.0605381225733304,0.9959415199699893
KOK1515,2015-10-13T14:30:00Z,0.7770293155356458,0.982724562088908,0.7945540512160566,1.0738344603147878,1.141507829253956,0.8364308023895459,1.141182801390107,1.0605381225733304,1.0202202439104204
KOK1515,2015-10-13T15:30:00Z,0.8480106755025918,0.9687385582706889,0.9088151766846835,0.80784227778315,0.9153730604057374,0.8176570377704053,0.9502702200123148,0.9848166590632834,0.9882350913016211
KOK1515,2015-10-13T16:00:00Z,0.8256264642105888,0.9754132323262354,0.8569828585021753,0.7790252273495881,0.930784750250907,0.851687027884958,0.9720861847378708,0.9861043999733153,1.004031549912153
KOK1515,2015-10-13T16:30:00Z,0.8030506438707978,0.9956872496005661,0.8962121612547315,0.8010910864408696,0.9296779263263751,0.865389634741538,0.9835897817998618,0.9766935086801003,0.9971945424497661
KOK1515,2015-10-13T17:00:00Z,0.8210416161344612,0.9956872496005661,0.9222202117920661,0.7365943894417954,0.8562142530110952,0.8634419669154718,0.962255499169085,0.9474197637584159,0.9802435953134053
KOK1515,2015-10-13T17:30:00Z,0.8831345482189018,0.9989292121622528,0.9602325857851212,0.7050854627398109,0.8446021148761265,0.8670310936093717,0.9248781951489586,0.9396469715521091,0.9718913617824563
KOK1515,2015-10-13T18:00:00Z,0.8786552412241707,1.0173790466075914,0.9436227752999718,0.704519891244823,0.8428800834871784,0.8808850509536938,0.9275943523578328,0.9341660520919204,0.967999174154132
KOK1515,2015-10-13T18:30:00Z,0.8742789243517348,1.0361162561635362,0.9325471896160965,0.7064834455244665,0.836699029465952,0.877351608690679,0.9226337174527478,0.9263114201401181,0.9763657420461245
KOK1515,2015-10-13T19:00:00Z,0.881178601651293,1.0668930739212146,0.9809111395625317,0.7032221452147391,0.8581108710249533,0.9008896145501919,0.8996323962170202,0.9255122504189881,0.9728693298389182
KOK1515,2015-10-13T19:30:00Z,0.8656593614501139,1.0720772123304236,0.9858644997937904,0.6744721222478569,0.8814864549570596,0.9033128207666196,0.8996323962170202,0.9263114201401181,0.9685610096530188
KOK1515,2015-10-13T20:30:00Z,1.116591531739774,1.0313469016644865,1.1011667583513898,0.7843734962217275,0.8106142806483392,0.9765472204715913,0.8625213060027477,0.9163534597057708,0.954538740379252
KOK1515,2015-10-13T21:00:00Z,1.116591531739774,1.0252697682839511,1.0789706074473806,0.7843734962217275,0.8087992055511648,0.9537313987153273,0.8625213060027477,0.9151657220128926,0.9526321469493039
KOK1604,2016-04-13T13:00:00Z,0.9632476155723806,1.0952029088039024,1.1817812604953197,1.1131741726041735,1.391449416195881,1.3245050965566698,1.0624127817950582,1.1025781527696568,1.0549339925203767
KOK1604,2016-04-13T13:30:00Z,0.9105426071556357,1.1067122067895718,1.1769648996661752,1.0786280299588684,1.4275907591182937,1.3200218611325762,1.0621904278744643,1.1074815350934073,1.0569551290733292
KOK1604,2016-04-13T14:00:00Z,0.8935670191483269,1.1089850423569165,1.216352599968701,1.0123435695828098,1.4326388563758323,1.5254450111220852,1.049567266016088,1.1025781527696568,1.062398627416911
KOK1604,2016-04-13T14:30:00Z,0.9460089820719608,1.1110022228763325,1.3328070137723116,1.0359644709031621,1.3311211023075262,1.658166462078011,1.0195990197003955,1.081302358636606,1.0515522068742307
KOK1604,2016-04-13T15:00:00Z,0.893443007700863,1.1043242221276741,0.9293730027874549,0.9215530529960521,1.2195646011138157,0.9713685418547807,1.0069107108077016,1.0401640316321132,1.0271308852810521
KOK1604,2016-04-13T15:30:00Z,0.9234798319753691,1.0846682739684823,0.86450444661373,0.9590302900314127,1.1343882805143228,0.8747228132706942,1.0056567952769442,1.020269974939342,1.0064916955572414
